date,open,high,low,close,volume,ticker,ma200
2026-08-21,141.5500030517578,143.35000610351562,141.5500030517578,142.1999969482422,169860,CIBUS.ST,150.08075035095217
2026-08-24,142.4499969482422,142.89999389648438,141.1999969482422,141.6999969482422,241633,CIBUS.ST,149.96575035095216
2026-08-17,55.150001525878906,55.5,54.70000076293945,55.25,161171,CLA-B.ST,47.46030002593996
2026-08-18,55.29999923706055,56.0,55.0,55.29999923706055,218116,CLA-B.ST,47.55390001296999
2026-08-19,55.29999923706055,55.650001525878906,54.849998474121094,55.0,167240,CLA-B.ST,47.646200008392356
2026-08-20,55.25,55.650001525878906,54.79999923706055,55.29999923706055,128770,CLA-B.ST,47.74370000839235
2026-08-21,55.20000076293945,56.29999923706055,54.95000076293945,56.150001525878906,133555,CLA-B.ST,47.846150016784684
2026-08-24,56.0,56.349998474121094,55.599998474121094,56.04999923706055,119313,CLA-B.ST,47.94940000534059
2026-08-17,424.3999938964844,428.79998779296875,417.0,427.79998779296875,82675,CLAS-B.ST,373.5720002746582
2026-08-18,427.3999938964844,435.3999938964844,425.0,431.0,46599,CLAS-B.ST,373.9620002746582
2026-08-19,431.0,433.79998779296875,427.3999938964844,433.6000061035156,29475,CLAS-B.ST,374.36400024414064
2026-08-20,433.6000061035156,437.0,430.0,431.20001220703125,30590,CLAS-B.ST,374.76700027465813
2026-08-21,431.20001220703125,439.79998779296875,430.6000061035156,437.79998779296875,43580,CLAS-B.ST,375.1990002441406
2026-08-24,437.79998779296875,439.79998779296875,435.20001220703125,436.6000061035156,18492,CLAS-B.ST,375.6470002746582
2026-08-17,48.08000183105469,48.439998626708984,47.70000076293945,48.13999938964844,124322,COOR.ST,52.77629985809328
2026-08-18,48.08000183105469,48.41999816894531,47.779998779296875,47.900001525878906,242705,COOR.ST,52.773099861145035
2026-08-19,47.7400016784668,48.52000045776367,47.720001220703125,48.380001068115234,53337,COOR.ST,52.777399864196795
2026-08-20,48.220001220703125,48.5,47.79999923706055,48.0,421063,COOR.ST,52.7778998565674
2026-08-21,47.86000061035156,48.52000045776367,47.81999969482422,48.29999923706055,86725,COOR.ST,52.77749984741213
2026-08-24,50.79999923706055,51.25,49.52000045776367,49.81999969482422,644666,COOR.ST,52.79309984207155
2026-08-17,137.1999969482422,138.60000610351562,130.1999969482422,132.60000610351562,10851,CTT.ST,148.99850017547607
2026-08-18,132.1999969482422,132.1999969482422,130.1999969482422,130.39999389648438,3093,CTT.ST,148.7055001449585
2026-08-19,131.60000610351562,131.60000610351562,127.19999694824219,127.19999694824219,3357,CTT.ST,148.37750011444092
2026-08-20,129.60000610351562,129.60000610351562,126.5999984741211,127.19999694824219,6828,CTT.ST,148.07350009918213
2026-08-21,127.0,133.8000030517578,127.0,133.8000030517578,5867,CTT.ST,147.80150012969972
2026-08-24,132.39999389648438,134.39999389648438,131.60000610351562,132.8000030517578,4244,CTT.ST,147.51850017547608
2026-08-17,67.0,67.0,65.75,65.9000015258789,102468,DIOS.ST,65.40850019454957
2026-08-18,65.8499984741211,66.55000305175781,65.25,66.25,66508,DIOS.ST,65.40475019454956
2026-08-19,66.0999984741211,66.25,65.5,65.80000305175781,92746,DIOS.ST,65.40075021743775
2026-08-20,65.80000305175781,66.1500015258789,65.30000305175781,65.5,105487,DIOS.ST,65.39675020217896
