ticker,report_period,report_date,eps_ttm,currency
BORG.ST,2022-Q2,,2.9652,SEK
BORG.ST,2022-Q3,,2.2529,SEK
BORG.ST,2022-Q4,,2.0229,SEK
BORG.ST,2023-Q1,,2.0887,SEK
BORG.ST,2023-Q2,,2.2448,SEK
BORG.ST,2023-Q3,,2.6367,SEK
BORG.ST,2023-Q4,,3.0209,SEK
BTS-B.ST,2018-Q3,,6.1001,SEK
BTS-B.ST,2018-Q4,,6.5327,SEK
BTS-B.ST,2019-Q1,,6.8313,SEK
BTS-B.ST,2019-Q2,,7.1471,SEK
BTS-B.ST,2019-Q3,,7.4972,SEK
CATE.ST,2018-Q3,,20.62,SEK
CATE.ST,2018-Q4,,21.9238,SEK
CATE.ST,2019-Q1,,23.7238,SEK
CATE.ST,2019-Q2,,25.4657,SEK
CATE.ST,2019-Q3,,26.7886,SEK
CATE.ST,2019-Q4,,32.4622,SEK
CATE.ST,2020-Q1,,29.7564,SEK
CATE.ST,2020-Q2,,27.5812,SEK
CATE.ST,2020-Q3,,31.2228,SEK
CATE.ST,2020-Q4,,40.5066,SEK
CATE.ST,2021-Q1,,55.0515,SEK
CATE.ST,2021-Q2,,58.6879,SEK
CATE.ST,2021-Q3,,58.3429,SEK
CATE.ST,2021-Q4,,65.3349,SEK
CATE.ST,2022-Q1,,69.0388,SEK
CATE.ST,2022-Q2,,81.6293,SEK
CATE.ST,2022-Q3,,75.2262,SEK
CATE.ST,2022-Q4,,46.2974,SEK
CATE.ST,2023-Q1,,15.3365,SEK
CATE.ST,2023-Q2,,2.5395,SEK
CATE.ST,2023-Q4,,19.6419,SEK
CLAS-B.ST,2018-Q3,,4.89,SEK
CLAS-B.ST,2018-Q4,,3.7754,SEK
CLAS-B.ST,2019-Q1,,0.7438,SEK
CLAS-B.ST,2019-Q2,,1.1452,SEK
CLAS-B.ST,2019-Q3,,1.45,SEK
CLAS-B.ST,2019-Q4,,2.4856,SEK
CLAS-B.ST,2020-Q1,,5.7155,SEK
CLAS-B.ST,2020-Q2,,5.9447,SEK
CLAS-B.ST,2020-Q3,,7.0112,SEK
CLAS-B.ST,2020-Q4,,7.2266,SEK
CLAS-B.ST,2021-Q1,,6.9386,SEK
CLAS-B.ST,2021-Q2,,6.6514,SEK
CLAS-B.ST,2021-Q3,,6.4405,SEK
CLAS-B.ST,2021-Q4,,7.1296,SEK
CLAS-B.ST,2022-Q1,,7.4743,SEK
CLAS-B.ST,2022-Q2,,8.2448,SEK
CLAS-B.ST,2022-Q3,,6.2339,SEK
CLAS-B.ST,2022-Q4,,4.9954,SEK
CLAS-B.ST,2023-Q1,,2.9689,SEK
CLAS-B.ST,2023-Q2,,2.8505,SEK
CLAS-B.ST,2023-Q3,,2.8142,SEK
CLAS-B.ST,2023-Q4,,4.4494,SEK
CTT.ST,2018-Q3,,4.8401,SEK
CTT.ST,2018-Q4,,5.5666,SEK
CTT.ST,2019-Q1,,6.1972,SEK
CTT.ST,2019-Q2,,6.7683,SEK
CTT.ST,2019-Q3,,7.3589,SEK
CTT.ST,2019-Q4,,7.3909,SEK
CTT.ST,2020-Q1,,7.4068,SEK
CTT.ST,2020-Q2,,5.7946,SEK
CTT.ST,2020-Q3,,3.879,SEK
CTT.ST,2020-Q4,,2.4822,SEK
CTT.ST,2021-Q1,,0.7742,SEK
CTT.ST,2021-Q2,,0.7822,SEK
CTT.ST,2021-Q3,,0.9418,SEK
CTT.ST,2021-Q4,,1.1334,SEK
CTT.ST,2022-Q1,,2.155,SEK
CTT.ST,2022-Q2,,2.8733,SEK
CTT.ST,2022-Q3,,4.2222,SEK
CTT.ST,2022-Q4,,5.2997,SEK
CTT.ST,2023-Q1,,5.9701,SEK
CTT.ST,2023-Q2,,6.7444,SEK
CTT.ST,2023-Q3,,6.8561,SEK
CTT.ST,2023-Q4,,7.6303,SEK
DIOS.ST,2018-Q3,,8.5,SEK
DIOS.ST,2018-Q4,,9.9429,SEK
DIOS.ST,2019-Q1,,9.9453,SEK
DIOS.ST,2019-Q2,,9.2382,SEK
DIOS.ST,2019-Q3,,9.1813,SEK
DIOS.ST,2019-Q4,,7.7391,SEK
DIOS.ST,2020-Q1,,7.4498,SEK
DIOS.ST,2020-Q2,,5.9346,SEK
DIOS.ST,2020-Q3,,5.457,SEK
DIOS.ST,2020-Q4,,6.8133,SEK
DIOS.ST,2021-Q1,,9.2563,SEK
