ticker,period_end,report_date,report_lag_days,eps_ttm,currency,alignment_status,eps_source,date_status
CAST.ST,2026-06-30,2026-07-15,15,5.59,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CATE.ST,2023-09-30,2023-10-27,27,-0.46,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CATE.ST,2024-03-31,2024-04-25,25,30.99,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CATE.ST,2024-06-30,2024-07-05,5,27.33,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CATE.ST,2024-09-30,2024-10-25,25,27.31,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CATE.ST,2024-12-31,2025-02-20,51,19.36,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CATE.ST,2025-03-31,2025-04-28,28,24.07,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CATE.ST,2025-06-30,2025-07-04,4,23.58,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CATE.ST,2025-09-30,2025-10-24,24,26.709999999999997,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
CATE.ST,2025-12-31,2026-02-20,51,27.24,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CATE.ST,2026-03-31,2026-04-23,23,27.33,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CATE.ST,2026-06-30,2026-07-06,6,34.05,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CIBUS.ST,2023-09-30,,,-0.01,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
CIBUS.ST,2024-03-31,2024-04-23,23,-0.52,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CIBUS.ST,2024-06-30,2024-07-17,17,-0.55,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CIBUS.ST,2024-09-30,2024-11-05,36,-0.8,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CIBUS.ST,2024-12-31,2025-02-19,50,-0.12,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CIBUS.ST,2025-03-31,2025-04-23,23,0.38,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CIBUS.ST,2025-06-30,2025-07-17,17,0.51,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CIBUS.ST,2025-09-30,2025-11-04,35,0.8399999999999999,EUR,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
CIBUS.ST,2025-12-31,2026-03-19,78,1.14,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CIBUS.ST,2026-03-31,2026-04-29,29,1.02,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CIBUS.ST,2026-06-30,2026-07-16,16,1.03,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLA-B.ST,2023-09-30,2023-10-27,27,1.43,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLA-B.ST,2023-12-31,2024-01-26,26,1.53,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLA-B.ST,2024-03-31,2024-04-26,26,1.67,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLA-B.ST,2024-06-30,2024-07-12,12,1.71,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLA-B.ST,2024-09-30,2024-10-25,25,1.6,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLA-B.ST,2024-12-31,2025-01-29,29,1.67,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLA-B.ST,2025-03-31,2025-05-07,37,2.19,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLA-B.ST,2025-06-30,2025-07-17,17,2.31,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLA-B.ST,2025-09-30,2025-11-05,36,2.51,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
CLA-B.ST,2025-12-31,2026-02-04,35,2.78,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLA-B.ST,2026-03-31,2026-05-06,36,2.63,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLA-B.ST,2026-06-30,2026-07-15,15,2.98,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLAS-B.ST,2023-10-31,,,4.45,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
CLAS-B.ST,2024-01-31,2024-03-06,35,7.01,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLAS-B.ST,2024-04-30,2024-06-05,36,8.01,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLAS-B.ST,2024-07-31,2024-09-04,35,10.73,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLAS-B.ST,2024-10-31,2024-12-04,34,11.61,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLAS-B.ST,2025-01-31,2025-03-12,40,13.22,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLAS-B.ST,2025-04-30,2025-06-12,43,13.82,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLAS-B.ST,2025-07-31,2025-09-10,41,14.77,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLAS-B.ST,2025-10-31,2025-12-10,40,15.98,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLAS-B.ST,2026-01-31,2026-03-11,39,17.36,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CLAS-B.ST,2026-04-30,2026-06-03,34,18.29,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
COOR.ST,2023-09-30,2023-10-25,25,1.89,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
COOR.ST,2023-12-31,2024-02-08,39,1.64,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
COOR.ST,2024-03-31,2024-04-24,24,1.74,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
COOR.ST,2024-06-30,2024-07-12,12,1.94,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
COOR.ST,2024-09-30,2024-10-24,24,1.78,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
COOR.ST,2024-12-31,2025-02-06,37,1.3,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
COOR.ST,2025-03-31,2025-04-23,23,1.13,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
COOR.ST,2025-06-30,2025-07-14,14,1.26,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
COOR.ST,2025-09-30,2025-10-23,23,1.5999999999999996,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
COOR.ST,2025-12-31,2026-02-11,42,2.3,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
COOR.ST,2026-03-31,2026-04-22,22,2.5,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
COOR.ST,2026-06-30,2026-07-15,15,2.8,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CTT.ST,2023-09-30,,,6.85,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
CTT.ST,2024-03-31,2024-04-26,26,8.15,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CTT.ST,2024-06-30,2024-07-19,19,8.13,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CTT.ST,2024-09-30,2024-10-25,25,7.08,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CTT.ST,2024-12-31,2025-02-07,38,6.82,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CTT.ST,2025-03-31,2025-04-25,25,5.16,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CTT.ST,2025-06-30,2025-07-18,18,4.38,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CTT.ST,2025-09-30,2025-10-24,24,4.56,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
CTT.ST,2025-12-31,2026-02-06,37,3.08,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CTT.ST,2026-03-31,2026-04-28,28,3.31,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
CTT.ST,2026-06-30,2026-07-21,21,2.92,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DIOS.ST,2023-09-30,,,-1.95,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
DIOS.ST,2023-12-31,,,-6.01,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
DIOS.ST,2024-03-31,2024-04-26,26,-1.82,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DIOS.ST,2024-06-30,2024-07-05,5,-1.57,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DIOS.ST,2024-09-30,2024-10-25,25,-2.28,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DIOS.ST,2025-03-31,2025-04-29,29,4.19,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DIOS.ST,2025-06-30,2025-07-04,4,3.42,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DIOS.ST,2025-09-30,2025-10-24,24,5.63,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
DIOS.ST,2025-12-31,2026-02-13,44,5.7,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DIOS.ST,2026-03-31,2026-04-29,29,6.33,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DIOS.ST,2026-06-30,2026-07-06,6,7.97,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DOM.ST,2023-09-30,2023-10-26,26,4.09,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DOM.ST,2023-12-31,2024-01-31,31,4.17,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DOM.ST,2024-03-31,2024-04-19,19,3.98,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DOM.ST,2024-06-30,2024-07-18,18,3.69,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DOM.ST,2024-09-30,2024-10-23,23,-3.61,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DOM.ST,2024-12-31,2025-01-29,29,-7.21,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DOM.ST,2025-03-31,2025-04-24,24,-7.49,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DOM.ST,2025-06-30,2025-07-15,15,-7.79,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DOM.ST,2025-09-30,2025-10-23,23,-1.4299999999999997,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
DOM.ST,2025-12-31,2026-01-28,28,1.34,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DOM.ST,2026-03-31,2026-04-23,23,1.3,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DOM.ST,2026-06-30,2026-07-14,14,0.96,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DUNI.ST,2022-09-30,,,3.16,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
DUNI.ST,2023-09-30,,,7.93,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
DUNI.ST,2023-12-31,,,8.3,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
DUNI.ST,2024-03-31,2024-04-24,24,8.31,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DUNI.ST,2024-06-30,2024-07-12,12,7.82,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DUNI.ST,2024-09-30,2024-10-24,24,4.99,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DUNI.ST,2024-12-31,2025-02-11,42,5.48,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DUNI.ST,2025-03-31,2025-04-25,25,5.17,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DUNI.ST,2025-06-30,2025-07-11,11,4.7,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DUNI.ST,2025-09-30,2025-10-24,24,6.959999999999999,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
DUNI.ST,2025-12-31,2026-02-06,37,6.64,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DUNI.ST,2026-03-31,2026-04-24,24,6.02,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DUNI.ST,2026-06-30,2026-07-14,14,4.33,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DYVOX.ST,2023-09-30,2023-10-27,27,0.71,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DYVOX.ST,2024-03-31,2024-04-23,23,1.01,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DYVOX.ST,2024-06-30,2024-07-18,18,1.19,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DYVOX.ST,2024-09-30,2024-10-23,23,1.3,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DYVOX.ST,2024-12-31,2025-02-05,36,1.37,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DYVOX.ST,2025-03-31,2025-04-25,25,1.49,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DYVOX.ST,2025-06-30,2025-07-18,18,1.42,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DYVOX.ST,2025-09-30,2025-10-23,23,1.36,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
DYVOX.ST,2025-12-31,2026-02-05,36,1.56,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DYVOX.ST,2026-03-31,2026-04-24,24,1.69,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
DYVOX.ST,2026-06-30,2026-07-22,22,2.12,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
EAST.ST,2023-09-30,,,-3.27,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
EAST.ST,2023-12-31,,,-3.24,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
EAST.ST,2024-03-31,2024-04-24,24,-0.62,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
EAST.ST,2024-06-30,2024-07-04,4,-0.23,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
EAST.ST,2024-09-30,2024-10-24,24,0.07,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
EAST.ST,2024-12-31,2025-02-05,36,0.07,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
EAST.ST,2025-03-31,2025-04-28,28,0.24,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
EAST.ST,2025-06-30,2025-07-07,7,0.29,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
EAST.ST,2025-09-30,2025-10-23,23,0.38,EUR,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
EAST.ST,2025-12-31,2026-02-05,36,0.43,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
EAST.ST,2026-03-31,2026-04-28,28,0.28,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
EAST.ST,2026-06-30,2026-07-07,7,0.28,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
